subject,type,content,optionA,optionB,optionC,optionD,answer,analysis,difficulty,knowledgePoint,score,createdBy,createdTime
MySQL,单选题,"TRUNCATE TABLE描述正确的是？",支持事务回滚,清空整张表、重置自增主键,可以带where条件,仅删除部分数据,B,TRUNCATE不可回滚，无法加where，重置自增值,中等,Delete与Truncate区别,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"修改数据表结构使用？",UPDATE,INSERT,ALTER,CREATE,C,ALTER TABLE 修改字段、新增字段、修改约束,简单,DDL修改表,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"用于统计行数的聚合函数？",SUM,AVG,COUNT,MAX,C,COUNT()统计记录数量,简单,聚合函数,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"求和聚合函数是？",AVG,SUM,MIN,COUNT,B,SUM()计算数值总和,简单,聚合函数,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"求平均值函数？",SUM,MAX,AVG,FLOOR,C,AVG()求取字段平均值,简单,聚合函数,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"查询最大值函数？",MIN,MAX,AVG,SUM,B,MAX获取最大值，MIN最小值,简单,聚合函数,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"模糊查询匹配任意多个字符通配符？",_,%,#,?,B,%匹配任意长度字符；_匹配单个字符,简单,like模糊查询,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"模糊查询匹配单个字符符号？",%,_,*,#,B,下划线_代表任意单个字符,简单,like模糊查询,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"表示空值的关键字？",0,"",NULL,empty,C,NULL代表未知空值，不能使用=NULL判断,简单,NULL概念,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"判断字段是否为NULL正确写法？",WHERE col=NULL,WHERE col IS NULL,WHERE col='' ,WHERE col==NULL,B,SQL规定空值判断必须使用IS NULL / IS NOT NULL,简单,NULL判断语法,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"主键约束关键字？",UNIQUE,PRIMARY KEY,FOREIGN KEY,NOT NULL,B,PRIMARY KEY主键，唯一且非空,简单,约束类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"唯一约束关键字？",PRIMARY KEY,UNIQUE,NOT NULL,CHECK,B,UNIQUE字段值不能重复，允许一个NULL,简单,约束类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"非空约束关键字？",NULL,NOT NULL,UNIQUE,DEFAULT,B,NOT NULL 字段不允许为空值,简单,约束类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"默认值约束关键字？",DEFAULT,CONSTRAINT,COMMENT,SET,A,DEFAULT 设置字段默认填充值,简单,约束类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"外键约束关键字？",PRIMARY KEY,UNIQUE,FOREIGN KEY,INDEX,C,FOREIGN KEY实现表与表之间关联,简单,外键基础,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"自增属性关键字？",AUTO_INCREMENT,INCREMENT,AUTO_ADD,IDENTITY,A,MySQL使用AUTO_INCREMENT实现数值自增,简单,自增主键,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"索引作用主要是？",加快新增速度,加快查询速度,加快删除速度,节省磁盘空间,B,索引以占用存储空间为代价提升查询效率,简单,索引作用,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"创建索引关键字？",CREATE INDEX,ADD INDEX,MAKE INDEX,BUILD INDEX,A,CREATE INDEX 索引名 ON 表(字段),简单,索引语法,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"删除索引命令？",DROP INDEX,DELETE INDEX,REMOVE INDEX,CLEAR INDEX,A,DROP INDEX 删除普通索引,简单,索引语法,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"InnoDB引擎主键默认索引类型？",哈希索引,聚簇索引,全文索引,空间索引,B,InnoDB主键就是聚簇索引；MyISAM只有非聚簇索引,中等,聚簇索引概念,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"事务开始标记关键字？",START TRANSACTION,COMMIT,ROLLBACK,SAVEPOINT,A,START TRANSACTION开启事务,简单,事务基础,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"事务提交关键字？",ROLLBACK,COMMIT,BEGIN,END,B,COMMIT永久保存所有修改,简单,事务基础,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"事务回滚关键字？",COMMIT,ROLLBACK,RETURN,REVERT,B,ROLLBACK撤销本次事务未提交操作,简单,事务基础,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"不属于事务四大特性ACID的是？",原子性,一致性,并发性,持久性,C,ACID：原子性、一致性、隔离性、持久性,简单,事务特性,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"左连接关键字？",INNER JOIN,LEFT JOIN,RIGHT JOIN,FULL JOIN,B,LEFT JOIN左表全部保留，匹配不到填充NULL,简单,多表连接,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"内连接关键字？",LEFT JOIN,RIGHT JOIN,INNER JOIN,CROSS JOIN,C,INNER JOIN只返回两边能够匹配上的数据,简单,多表连接,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"右连接关键字？",LEFT JOIN,RIGHT JOIN,INNER JOIN,NATURAL JOIN,B,RIGHT JOIN保留右表全部记录,简单,多表连接,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"UNION和UNION ALL区别？",UNION自动去重,UNION ALL自动去重,没有区别,UNION ALL支持排序,A,UNION去重；UNION ALL直接合并，性能更高,中等,集合操作,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"MySQL最常用存储引擎？",MyISAM,InnoDB,Memory,Archive,B,InnoDB支持事务、外键，默认引擎,简单,存储引擎,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"哪个引擎不支持事务？",InnoDB,MyISAM,Memory,NDB,B,MyISAM无事务机制，查询速度快,简单,引擎对比,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"以下不属于SQL语言分类的是？",DDL,DML,DLT,DCL,C,分为DDL定义、DML操作、DCL权限、TCL事务,简单,SQL分类,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"创建用户属于哪一类SQL？",DDL,DML,DCL,TCL,C,DCL数据控制语言：用户、权限管理,简单,SQL分类,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"授予权限关键字？",REVOKE,GRANT,SET,ALLOW,B,GRANT授予权限；REVOKE回收权限,简单,权限管理,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"回收权限关键字？",GRANT,REVOKE,CANCEL,REMOVE,B,REVOKE回收已经授予用户的权限,简单,权限管理,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"查看当前数据库版本命令？",SHOW DATABASES,SELECT VERSION(),SHOW TABLES,DESC TABLE,B,SELECT VERSION()查询MySQL版本,简单,基础命令,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"查看所有数据库命令？",SHOW TABLES,SHOW DATABASES,SELECT DATABASE(),DESC,B,SHOW DATABASES列出全部库,简单,基础命令,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"切换使用数据库命令？",USE,SELECT,FROM,SWITCH,A,USE 数据库名切换当前操作数据库,简单,基础命令,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"查看数据库下所有数据表？",SHOW DATABASES,SHOW TABLES,DESC TABLE,SELECT TABLES,B,SHOW TABLES查看当前库所有表,简单,基础命令,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"查看表结构命令？",SHOW TABLES,DESC 表名,SELECT *,SHOW CREATE TABLE,B,DESC快速查看字段结构；SHOW CREATE TABLE查看建表语句,简单,表结构查看,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"HAVING子句作用时机？",分组前筛选原始数据,分组之后筛选分组结果,替代WHERE,用于多表连接,B,WHERE作用原始行，HAVING针对分组聚合后的结果,中等,Where与Having区别,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"字符串类型用来存储大量文本？",CHAR,VARCHAR,TEXT,INT,C,TEXT大文本；VARCHAR可变长度短字符串,简单,字段类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"CHAR和VARCHAR描述正确？",CHAR变长存储,VARCHAR变长存储,两者完全一致,VARCHAR固定长度,B,CHAR固定长度；VARCHAR可变长度节省空间,简单,字符串类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"浮点类型精确小数推荐使用？",FLOAT,DOUBLE,DECIMAL,REAL,C,DECIMAL定点数，金融场景避免精度丢失,中等,数值类型选型,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"表示日期时间类型？",INT,VARCHAR,DATETIME,TEXT,C,DATETIME存储年月日时分秒,简单,时间类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"主键特点描述错误的是？",唯一标识记录,允许NULL,一张表只能一个主键,可以多字段联合主键,B,主键字段不允许NULL值,简单,主键特性,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"联合主键含义是？",多个表共同主键,多个字段组合作为主键,主键重复定义,主键和外键合并,B,多个字段联合唯一确定一条记录,简单,联合主键,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"子查询放在WHERE后称为？",相关子查询,标量子查询,列子查询,行子查询,A,WHERE后子查询一般为相关子查询，依赖外部表数据,中等,子查询分类,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"EXISTS子查询返回什么？",数据表,布尔真假,数值,字符串,B,EXISTS只判断是否存在满足条件行，效率高,中等,EXISTS用法,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"索引失效常见原因不包含？",字段独立运算,使用!=,索引字段使用函数,查询条件常量匹配,D,字段运算、函数、不等号容易造成索引失效,中等,索引失效场景,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"联合索引最左匹配原则含义？",查询条件匹配索引最左侧字段才能走索引,必须全部索引字段用上,只能查询第一个字段,从右侧开始匹配,A,联合索引遵循最左前缀原则，缺失左侧字段索引失效,困难,联合索引,4,1,"2026-07-15 16:20:00"
MySQL,单选题,"事务隔离级别最低的是？",READ UNCOMMITTED,READ COMMITTED,REPEATABLE READ,SERIALIZABLE,A,读未提交最低，串行化最高隔离级别,中等,隔离级别,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"MySQL InnoDB默认事务隔离级别？",READ UNCOMMITTED,READ COMMITTED,REPEATABLE READ,SERIALIZABLE,C,可重复读（REPEATABLE READ）,中等,隔离级别,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"以下哪项属于脏读？",读到未提交数据,不可重复读取,幻读,数据丢失,A,脏读：一个事务读到另一个事务未提交修改数据,中等,并发问题区分,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"不可重复读指？",读取到未提交数据,同一事务多次读取同一条件结果不一致,读到新增数据,读取NULL,B,同一事务内，两次相同查询数据被其他事务修改,中等,并发问题区分,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"幻读主要现象？",读到未提交修改,多次查询行数增减,字段内容变化,读取重复数据,B,其他事务新增/删除，导致当前事务范围查询行数变化,困难,并发问题区分,4,1,"2026-07-15 16:20:00"
MySQL,单选题,"MVCC多版本并发控制属于哪个引擎？",MyISAM,InnoDB,Memory,CSV,B,InnoDB依靠MVCC实现读写不加锁,中等,MVCC概念,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"悲观锁认为？",数据冲突大概率发生,冲突很少发生,不需要加锁,快照读取,A,悲观锁默认一定会出现并发冲突，提前上锁,简单,锁机制,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"乐观锁实现一般依靠？",行锁,表锁,版本号机制,共享锁,C,乐观锁不加锁，通过version版本号控制更新冲突,中等,锁机制,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"SELECT ... FOR UPDATE 属于？",共享锁,排他锁,乐观锁,快照读,B,排他锁（悲观写锁），其他事务读写阻塞,中等,行锁类型,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"普通SELECT语句（不加锁）InnoDB执行？",当前读,快照读,表锁定,行锁定,B,普通select是快照读，MVCC多版本，不加锁,困难,当前读与快照读,4,1,"2026-07-15 16:20:00"
MySQL,单选题,"limit 10,5含义？",取第10到15行,跳过10条，取之后5条,取前10条,取第5到10条,B,limit offset,count；offset跳过行数,简单,分页语法,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"SQL注入产生根本原因？",数据库版本过低,直接拼接用户输入到SQL语句,没有创建索引,存储引擎选择错误,B,用户输入当作SQL代码执行，造成注入攻击,简单,SQL注入原理,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"防范SQL注入最优方案？",过滤特殊字符,使用预处理语句PreparedStatement,增加索引,开启事务,B,预编译语句参数分离，杜绝输入被解析为SQL代码,简单,安全防护,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"视图创建关键字？",CREATE VIEW,CREATE TABLE,CREATE INDEX,CREATE PROCEDURE,A,CREATE VIEW 创建视图，虚拟表不存储真实数据,简单,视图语法,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"存储过程创建关键字？",CREATE VIEW,CREATE PROCEDURE,CREATE FUNCTION,CREATE TRIGGER,B,PROCEDURE存储过程；FUNCTION存储函数,简单,存储过程,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"触发器创建关键字？",CREATE TRIGGER,CREATE VIEW,CREATE EVENT,CREATE RULE,A,TRIGGER在增删改前后自动触发执行语句,简单,触发器,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"导入外部sql备份文件命令？",mysqldump,source,load data,import,B,mysql客户端内使用source 路径导入sql脚本,简单,备份恢复,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"导出数据库备份命令？",source,mysqldump,backup,dump,B,mysqldump是命令行导出SQL备份工具,简单,备份恢复,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"关系数据库三大范式目的？",加快连接查询,减少数据冗余、避免异常,提高插入速度,支持事务,B,范式规范设计，降低冗余，防止更新、插入、删除异常,中等,数据库范式,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"第一范式1NF要求？",消除传递依赖,字段原子性不可再拆分,消除部分依赖,所有字段依赖主键,B,1NF：列不可再分割，原子性,中等,三大范式,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"第二范式2NF要求消除？",字段可拆分,非主键字段对主键部分函数依赖,传递依赖,重复字段,B,2NF消除部分依赖；3NF消除传递依赖,中等,三大范式,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"第三范式3NF消除？",字段拆分,部分依赖,传递函数依赖,外键冗余,C,3NF：非主属性不能传递依赖主键,中等,三大范式,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"外键约束作用主要是？",提升查询速度,保证参照完整性,自动创建索引,实现事务,B,保证关联两张表数据一致性，防止产生孤立脏数据,简单,外键作用,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"查询结果合并，自动排序去重？",UNION ALL,UNION,JOIN,EXISTS,B,UNION 合并并去重排序；UNION ALL直接拼接效率更高,中等,集合运算,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"SELECT语句执行顺序最后执行？",FROM,WHERE,SELECT,ORDER BY,D,执行顺序 FROM→WHERE→GROUP BY→聚合→HAVING→SELECT→ORDER BY→LIMIT,困难,SQL执行顺序,4,1,"2026-07-15 16:20:00"
MySQL,单选题,"一张InnoDB表建议建立几个聚簇索引？",多个,最多两个,只能一个,不需要,C,每张表仅有一个聚簇索引，一般为主键,中等,聚簇索引特性,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"联合索引(a,b,c)，下列哪个条件无法走索引？",where a=?,where a=? and b=?,where b=?,where a=? and b=? and c=?,C,违反最左前缀，缺少a直接查询b无法正常使用索引,困难,最左匹配原则,4,1,"2026-07-15 16:20:00"
MySQL,单选题,"InnoDB行锁生效前提？",命中索引,全表扫描,无WHERE条件,使用MyISAM引擎,A,行锁只有查询命中索引才会生效；否则升级为表锁,困难,行锁升级,4,1,"2026-07-15 16:20:00"
MySQL,单选题,"MyISAM引擎锁机制默认是？",行级锁,表级锁,页面锁,无锁,B,MyISAM操作整张表加锁，并发读写差,中等,存储引擎锁差异,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"SQL中AND和OR优先级描述正确？",AND高于OR,OR高于AND,优先级相同,从右向左,A,优先级 AND > OR，书写复杂条件建议括号区分,中等,运算符优先级,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"LIKE '%abc' 能否正常使用索引？",可以,不能,取决于引擎,联合索引可以,B,前置通配符%开头，无法利用B+树索引,中等,索引失效场景,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"以下不属于DML语句的是？",SELECT,INSERT,ALTER,UPDATE,C,ALTER属于DDL；增删查改属于DML,简单,SQL语句分类,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"NULL和''空字符串描述正确？",完全等同,NULL代表未知，空字符串是确定空文本,都占用相同磁盘,均可使用=NULL判断,B,NULL无值；''是长度为0确定字符串，二者不相等,中等,NULL与空串区别,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"COUNT(*)、COUNT(字段)差异正确？",COUNT(字段)统计包含NULL行,COUNT(字段)忽略字段为NULL记录,两者无区别,COUNT(*)忽略NULL,B,count(列名)不会统计该列NULL数据；count(*)统计所有行,中等,聚合函数细节,3,1,"2026-07-15 16:20:00"
MySQL,单选题,"数据库慢查询日志作用？",记录错误SQL,记录执行超时SQL,记录登录日志,记录备份操作,B,慢查询日志捕捉执行耗时超过阈值的SQL用于优化,简单,日志类型,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"B+树索引叶子节点存储？",索引键+数据行,只存索引键+相邻链表,存储哈希值,存储子节点地址,B,InnoDB聚簇索引叶子存放完整数据；二级索引叶子存放主键ID,困难,B+树结构,4,1,"2026-07-15 16:20:00"
MySQL,单选题,"关系数据库中元组指的是？",数据表,字段,一行记录,约束条件,C,元组=数据表一行；属性=字段列,简单,数据库术语,2,1,"2026-07-15 16:20:00"
MySQL,单选题,"关系数据库属性指？",整条记录,数据表,字段列,索引,C,属性对应数据表字段（列）,简单,数据库术语,2,1,"2026-07-15 16:20:00"
